"id","name","artists","artist_ids","energy","loudness","speechiness","valence","tempo","duration_ms"
"1G7tR7EWwzg7Wud0s1QU9c","Papa Was a Rollin' Stone","['Rockapella']","['1AFSUleuDTapVhm5zUf4ix']",0.77,-5.84,0.42,0.93,76.45,241082
"64CQ1PVo3AGcoRL9Zm3UkZ","Space Frog","['Kenny Young and the Eggplants']","['065MdIxDddJZK1r4IYGL7j']",0.49,-8.82,0.06,0.92,76.5,233560
"3GyAqMyjloCy52Uo9P6KCr","I Am Cat, Hear Me Roar","['Bradley Joseph']","['4HyURxoVAZxaACHYQQxQYx']",0.63,-18.68,0.12,0.9,76.51,282000
"3AESrfNhEPROKSxtyfzHQH","Roll on Through","['After The Smoke']","['5A9hUHdsQVsMpElHxBmFNk']",0.52,-8.36,0.07,0.9,76.51,213133
"7kLsRInOMas3oQeg56DQtC","Equal Rights","['Peter Tosh']","['0oea1hwGMfUxZbLxJc1XUN']",0.45,-10.17,0.36,0.93,76.52,356867
"6ljMuPifshUdR01NymKgLw","Devil's Done Alright","['Kris Barras Band']","['241MOvr69jR2U48FW5WbKv']",0.92,-4.37,0.07,0.94,76.58,227680
"259pscGnPRtB55xUloaraL","African","['Peter Tosh']","['0oea1hwGMfUxZbLxJc1XUN']",0.51,-10.22,0.31,0.96,76.62,224351
"1h8KGqPF1gh66mrGTWDGs1","Jibal Al Nuba","['Mahmood Fadl']","['0tMQAzCgbDec8sqXlFOFw6']",0.87,-7.86,0.15,0.93,76.67,209820
"313C4OwZ60JaX9MeeYFqbp","African","['Peter Tosh']","['0oea1hwGMfUxZbLxJc1XUN']",0.51,-10.9,0.34,0.95,76.71,220533
"5vyCToBFZlv1KzqWMYuC7X","Miracle Whip","['The Dayton Family']","['2dSUvZngAaFTx0AG9F0OLr']",0.59,-9.01,0.47,0.91,76.73,253360
"6uPMUamQAf8GWxvsUrSgNb","Police & Thieves","['El Centro']","['027RndkbuWvj2iMUVyCRbk']",0.77,-7.45,0.05,0.92,76.78,285427
"7ChLqkbdC7o4ZHUGl0BHwM","Medley: Hard Luck / Child's Claim to Fame / Pickin' Up the Pieces - Live","['Poco']","['0fyqyjD7pbaVzbu94ylWQR']",0.61,-9.81,0.05,0.94,76.83,322533
"5Jr06HveCOwcjk1wOhfpxH","Black Roses","['Diana King']","['221iMiF62DFPnVuCLJakP1']",0.75,-7.24,0.06,0.94,76.86,305493
"5yQrDTZQWPbhbpGW7acvmm","Hello New World","['Clipse']","['2J257euzcjnDLipsyJH3F2']",0.87,-3.69,0.38,0.96,76.88,252107
"718OgkZqtLb4C2LEM9Lm9J","African","['Peter Tosh']","['0oea1hwGMfUxZbLxJc1XUN']",0.81,-5.06,0.24,0.96,76.9,222093
"6tCekz2EAHDueTqMcmy5PT","Gates of Hell","['Mesus']","['2hHPoXC2npKph9v7m6KrPU']",0.64,-10.21,0.18,0.92,76.95,215064
"3OeiyvrYjrhlBO7NkkwCiV","Who's To Trust","['Various Artists']","['0LyfQWJT6nXafLPZqxe9Of']",0.72,-5.48,0.22,0.92,76.98,223800
"7un3yH5d4L9ELQUMDAqw6q","So Lonely","['Gregory Isaacs']","['6QHu71f8LLeT8n0GzfbYFc']",0.54,-8.51,0.13,0.92,76.98,219800
"1QiHozVzFkBuDCXmN3TdL7","God & The FBI","['Janis Ian']","['5c9uFWpZY2MTlk7Rft0tgp']",0.67,-8.55,0.05,0.92,76.99,249760
"7yEF7W5m0oD107AGdUFMeJ","Give It to a Friend","['Gene Evaro Jr.']","['1YRe2Misa5PCCUiR8jAPZE']",0.54,-7.71,0.06,0.96,77,226773
"05wmdLFEAl53JQTO27h1Bt","Burn For You","['Iya Terra']","['1uXHYeD8JQjkaIGvEARs4D']",0.82,-4.79,0.08,0.97,77,216623
"16VlQNfrE5YDlWdnbcCePZ","Talk Your Ass Off","['Trinity Garden Cartel']","['6Z9287LBwWASy6HeP0wHl6']",0.46,-13.13,0.29,0.93,77,249400
"2q096bwOHbvfh8F0Wgk4Jy","Culture","['Urban D.']","['1kAuK6B9nr6KXjGkVGfoUS']",0.89,-5.13,0.07,0.9,77,264093
"5afluBw7J54WJP3qfAlb6b","Pumpin' On Me","[""Lil' Nathan & The Zydeco Big Timers""]","['3AU7f1EqS89mHHMDHbTQFf']",0.98,0.13,0.06,0.94,77,254459
"36grBPDg2X9tpIDJVxyqw0","Hillwood Hustlaz II","['South Park Mexican']","['4kKaAWGdu6WW0W415RWaQA']",0.79,-5.55,0.12,0.94,77,240293
"51o3nOjf1eD7Gb39DoGjtD","Believe in Love","['Peter Hunnigale']","['0lm1sBmkf4KjNJorgwZ4P8']",0.37,-10.7,0.07,0.91,77,245560
"6TkaBKLEf7LbXT6Pg2d808","Go Getta (feat. Juvenile)","[""Lil' Nathan & The Zydeco Big Timers""]","['3AU7f1EqS89mHHMDHbTQFf']",0.95,-0.27,0.06,0.97,77.01,268831
"2SNHn6cmgT0MHLimGXZtGz","Faya","['Joe Driscoll', 'Sékou Kouyaté', 'Joe Driscoll & Sekou Kouyate']","['1EICkAnVYbhYsXUaUIo84k', '7gFA7mReXhGfPErV59ISjH', '1AHKQgAiheABO5nZeAYslw']",0.84,-9.21,0.06,0.96,77.01,216853
"0FtWwxKxBVm80FI8o9raH7","But I’m Old Now","['Spose', 'Cam Groves']","['3tM6SwRysCaIK0kW4h0mVP', '5Z06T7P6yKU2WxLQWSoq3O']",0.81,-6.76,0.23,0.96,77.01,278664
"79tvx0aszVr5QPEWZt4agN","Vampire - Feat. Whiteboy John","['Tribal Seeds']","['7jgZFR40bWjwOrRCOZFB02']",0.79,-6.29,0.07,0.95,77.01,263880
"4oNFekEGY6JSgOzQe8iMJ4","Trancos En La Senda","['Spigga']","['1avNYFJPVV8H28ciiFV3uu']",0.59,-8.94,0.07,0.92,77.02,270933
"4wTD5UtXgBBXZfBJih8oYO","E.Z. 2 Pimp","['E.Z.S.D']","['5mVWlhEVCudofpwNWk28gJ']",0.45,-15.25,0.42,0.93,77.03,381293
"0iibJThFw9zPG9XbsrVTT1","Spring Time","['Quimby']","['3ZPq4IH5ZDJKwx5dBQQhBO']",0.86,-12.76,0.05,0.96,77.03,224467
"1ISzhYjrSSG2LPgn825knq","Violin Sonata No. 2 in A Minor, BWV 1003: IV. Allegro","['Johann Sebastian Bach', 'Lucy van Dael']","['5aIqB5nVVvmFsvSdExz408', '7ogL64FibITJvIZLqp14il']",0.14,-18.97,0.06,0.92,77.05,250667
"11u5xFE6OEjCBhPFZDJ3uw","Midnight","['Kabashi']","['4PMTL1t46lIUPMROHI0XcA']",0.77,-8.22,0.35,0.92,77.06,206448
"1VU2iyLhGBmx0cs7iDS80z","Peace & Love","['Freddie McGregor']","['30R9paG1c5BGtNGle59VPq']",0.53,-8.47,0.32,0.93,77.07,240693
"5sIAUeVRXsRbGOREN7YhKu","Jam Session I","['2 LIVE CREW']","['58Dx4HPzeOO3dbpD9YYEes']",0.88,-6,0.3,0.95,77.14,224040
"21pdFnn5TiMQDen4lNYHEz","I Got One for Ya'","['Kid Rock']","['7dOBabd5O4CvKrg4iriHTM']",0.92,-4.5,0.2,0.91,77.18,223560
"3aleP7dl8YfKPjdgMG2oXz","They Never Saw Me Coming (Featuring Jay)","['TQ']","['5a6nqHiBS9v3CxYOs7ttET']",0.81,-5.7,0.19,0.95,77.2,244640
"28dFZ9EG0XUHcJOlJmE2Vh","Rakina","['Fulanito', 'Lionny Parra', 'Manny Manny']","['0hD97064k3LBUrRvfT42SE', '2lav9kBY75dpqLlv6ueGqW', '1E7n9gJ8cMUPtOGekHCIt7']",0.79,-6.31,0.27,0.95,77.47,218467
"77xHsk2G9RFoSrfLYchMHk","Merengues Bravos: La Dueña del Swing / Rompecintura / Mujeres Calientes","['Ronald y Sus Bravos']","['2senQQXSoCi1i5FOEFgAwZ']",0.74,-8.11,0.22,0.91,77.48,4e+05
"5c3fUe9qcInqc6d79536c0","Livin' The Life","['D-Man Fluid']","['0oGmfKbecEij11XxoyOJxc']",0.61,-6.82,0.29,0.92,77.48,248827
"3bEaKu6wPid0BHtCUqbJfa","Baby Come Ride","['Real']","['0v4T05ZDAXdxoeuAxYgcwM']",0.63,-9.64,0.35,0.92,77.5,297280
"5XkCt6y3DDg2gy5pNDWO9y","Green Light - Instrumental","['John Legend']","['5y2Xq6xcjJb2jVM54GHK3t']",0.85,-8.5,0.05,0.96,77.5,281680
"2HE1SLOqcdpsKHCzbGatIR","Long Road","['Hot Rain']","['6jTOrwkGgLqTpSNqZdpirx']",0.78,-5.78,0.24,0.95,77.53,351067
"49q4eVjgot7P4kHXO5cr5m","Locked Up N Da Cage (feat. Big2daboy & Doshamacc)","['Collarossi']","['60B0TqriYNiPY0qkge7xCS']",0.64,-10.15,0.47,0.96,77.56,297253
"3eBeUdquP9Qad0VRGWsnbn","Civilization","['Doseone']","['5sEAp7hSgvYjKIEd9r2zBc']",0.54,-16.88,0.35,0.93,77.58,237480
"5jHKdFhKffVhhThWt5HQpH","That's The Way","['Rita Marley']","['13Kn0OI9oXhBDXClb1hGy3']",0.4,-11.58,0.08,0.92,77.59,235627
"3NDadgNinsyp6gUDl6iH81","If You Keep On Doing","['Lazo & The Radikals']","['6RLs2dSS81EJavoy5nyMFf']",0.59,-7.5,0.07,0.96,77.71,236573
"4Iqq4y7BWcp7wS1qYEcC40","Chronics","['Natural Vibrations']","['2u0CzUCFU8OEoIFORUq6wJ']",0.6,-9.13,0.06,0.9,77.73,214493
"0VFWLMHxcDFVyVCBI0zJVJ","Your Damned If You Do or You Don't","['Charles Thomas']","['3Szlq2d1f50XjfYVU2ytty']",0.83,-5.24,0.06,0.94,77.91,337987
"4W4UrDs38YtkFrNEE4qanM","I'll Be Your Witness","['Z.Z. Hill']","['1gdaEBrH99AfhsiQNbaSBp']",0.59,-9.28,0.06,0.93,77.92,217160
"2ErWPE2ka0m3Av0MR3mhHL","Find Your Peace","['Fortunate Youth']","['53eTH57OzNJCKOohjcWMoB']",0.82,-3.44,0.08,0.91,77.95,200173
"4YqqBK7CMb99zGynUg7OMg","All I Want (feat. Mr. T. King)","['Fern Riley']","['2yNiYIEJ6J93qJebHyfwPs']",0.66,-7.16,0.06,0.9,77.98,243160
"6Mr3M8IuMkvqadQfHeL15S","Balada do Amor Inabalável","['Skank']","['4C4kpaAdp6aKSkguw40SsU']",0.78,-8.61,0.06,0.93,77.98,240533
"60OgYvw54Nv17clzlt0LQE","Trouble (Show Me)","['Naked Music NYC']","['7K5APZYASCkxmWkJI8EpkW']",0.39,-10.04,0.18,0.93,77.99,229827
"5IkcbIzvqRLkcUeHkb3VjS","One-Eyed Jack","['The Radiators']","['6cUVJoqlGm3gwdCiIeFwcq']",0.64,-7.95,0.06,0.96,77.99,320347
"0yLIr7Uz7AqwIH4yYPXmMo","Ají Cachucha","['Addys Mercedes']","['52Pd549lrwdxIpmUE6pjfG']",0.52,-10.13,0.06,0.92,77.99,214440
"5wfZxZCnV8aobEwt8HdVE9","Only Vice","['Jah Cure']","['1bSn5aMcE83TXLlLDU9rTy']",0.46,-11.2,0.13,0.95,77.99,311000
"3LhVCOgFNXyK7LOj9fTYhS","Yemmassaggan","['Jah-Levi']","['0oEAUnIk1joQoH5Wjj278w']",0.45,-13.37,0.08,0.96,78,301653
"0CEf4Vdeg75vCM7jZN8nLE","Power to the People","['Junior Kelly']","['20aXKBdnVocEWJQjDyddN9']",0.88,-4.32,0.19,0.92,78.02,218453
"3fzknKtai7pb8zOFIOYUhw","Move Mountains","['Shimshai']","['14V9jlxxi3sIaLC9kkxN12']",0.51,-9.4,0.05,0.91,78.02,262427
"09WwbRIPUsCm54XOWaiEKL","Yemassagan","['Jah Levi & The Higher Reasoning']","['3nPr0tMBSnhl3AEDASe9CH']",0.39,-15.72,0.06,0.95,78.04,300440
"7CYgdHR1NpXX1TUKkBOg7p","Left My Love in California","['Fortunate Youth']","['53eTH57OzNJCKOohjcWMoB']",0.78,-3.81,0.06,0.92,78.05,218237
"1FvBTm7ocnDYlYYo19Zazt","The Goose Chase","['Tea For The Voyage']","['3aWSLVe0ZqVTtWQ0W0qCLJ']",0.64,-6.13,0.1,0.96,78.11,299440
"4W0atTXpttmssmJ8UGPpaL","Raggedy Candy Heart","['PATTY HALL']","['2rYkFwbcGi5qK74ERyxVO3']",0.53,-8.6,0.06,0.95,78.12,201600
"32eSehy7rhTaXglo8bykz0","He Has Been So Good To Me","['Aubrey & Lori Ghent']","['6wPeqY3D4o7UaYFeROcJve']",0.73,-5.7,0.07,0.96,78.12,252560
"3aw5Kbm0CVLsIvJ25v6xe2","Walkey Walk Tall","['10 Ft. Ganja Plant']","['0lsuCH8qG9UM8BihdL1Vsc']",0.8,-5.37,0.05,0.92,78.14,247747
"2zIAxatFn7LyGgqn1kI15X","I'll Be Alright","['Christopher Cross']","['695W5F2Ih8dYahLdjVOIoH']",0.51,-14.2,0.06,0.92,78.15,292573
"7ju7yMb3WwAu2VLsFWrlfc","Only When It Rains","['Seven Spherez', 'Shakezpeare']","['2UNhgHH5aff2ODDkk9Xcd6', '77K0i7uzT1jFq6GkITg90S']",0.88,-8.4,0.39,0.93,78.16,239992
"5rDARSl7sB8hOPhVclnRK2","La Majuca","['Rokabanda']","['7lg1pKSnzEYsVk5YVB3yzu']",0.86,-8.83,0.06,0.9,78.16,287173
"60Uk8ZsKQ0jqufo036qbyn","The Drunken Sailor / The Gatehouse Maid","['Chulrua']","['5aXL2PUYsj6iaVB6dWG7ex']",0.42,-9.19,0.12,0.98,78.17,231893
"7kn8EsIm9q2qoL5Z3yA5Gt","Hurricane Bars (feat. DJ Astronomer)","['Rockwell Powers', 'Ill Pill', 'DJ Astronomer']","['4xlbPdxWfRgT1sJmEndD1M', '1pIqUPgqZdtQ9h5NGdODxb', '3I5fHpmi9uRI9ERLVDdhOQ']",0.83,-3.8,0.55,0.91,78.19,235040
"2lx11RW8UtxSfa4w2Ibp5Y","Gniakha Gniore Ndianesse","['Yandé Codou Sène']","['73Z0aeh16t1h0S5jRDizuJ']",0.78,-9.48,0.1,0.97,78.19,256560
"4WFaaqBdetCh5FtirxLfxi","Axe Naked","['0r4']","['3Q9dim045udGafMW8S6lBO']",0.86,-12.41,0.22,0.95,78.2,231062
"0xOferKqVVRYAl7WQgYmiU","You Are the One","['Poco']","['0fyqyjD7pbaVzbu94ylWQR']",0.72,-12.07,0.06,0.91,78.2,230507
"0jCicO2hxDwM6kQkjbdSFw","Can't Be with You","['Ethan Keller']","['0wmznuZjBXHVMLtagbAisB']",0.66,-9.64,0.06,0.96,78.21,210943
"0yXVkaLKDZT9aBfoeZeZRi","Dingsbums","['Klaus & Klaus']","['24islXXqJ3A4A3C2hArZjL']",0.72,-7.13,0.08,0.91,78.22,209787
"1O6Eqhsml2yecpWMC3AhR0","Drink A Lil Mo","['K7']","['23H1ellgs9wxOBx2V0fkao']",0.86,-7.85,0.32,0.96,78.23,244427
"7LiWh4mVmCliyutuArcARy","The Groves/The Morning Thrush","['Patricia Clark']","['49KT41ugPipBjpYjeGbUSc']",0.17,-11.37,0.08,0.96,78.28,398640
"7qjOsFwtVrRHEXIudE9m1F","King Of Pain","['Tarrus Riley']","['4frHO7KPcfMjhnVdIMJ98c']",0.73,-7.29,0.17,0.94,78.31,220868
"1oIaQtZK5syUIohi6grCBI","Roll With It","['Chris Antonik']","['55m5gPmPkNV7Ztg6vBDcvD']",0.44,-8.89,0.08,0.9,78.41,235990
"5Bg2n85xe4CiEHlWbG3aXU","El Amor","['Limi-T 21']","['5j8Q0VC4Be4yhcQ1tf8Sh7']",0.66,-13.4,0.07,0.96,78.44,236000
"0Mp24jCQZqXRqlmD8dU5HQ","Pleasure of the Dance","['Ruts D.C.', 'Zion Train']","['5f8RyKvs43eXT5Z3nMuz4G', '6sDKfmMPaTI7MYeFoNFrg7']",0.44,-9.45,0.09,0.92,78.46,364000
"4ztGEZzXKd3iabjRWIJsYk","Cet après-midi","['Paul Cargnello']","['4er9yr5qZMtEFHY3GR7VYj']",0.55,-8.78,0.09,0.93,78.48,246600
"0iGhsJktRxzWb9ejs1Cmas","Maasta Maahan","['Raappana']","['7m7tqSW9C7alkliDAZYvF0']",0.62,-8.29,0.26,0.95,78.5,229347
"4JfcEkOP08hSwP7cSSz6AW","Bang! Pow! Boom!","['Insane Clown Posse']","['4xtWjIlVuZwTCeqVAsgEXy']",0.95,-3.33,0.13,0.92,78.5,395933
"0lbYtFM8GExIeAbvHjVmig","Masterpiece - Mixed","['SAULT']","['1uRxRKC7d9zwYGSRflTKDR']",0.35,-9.83,0.15,0.91,78.52,286238
"0l272QAfZOw4EamiVMWQ0c","tOKi meki","['KOBUKURO']","['0llYwFIMgF9Jzmp4ZY7wbr']",0.92,-3.52,0.07,0.94,78.54,276427
"5gmbWJ2AFXqE7U79I490u0","Una Casa en el Aire - En Vivo","['Fidel Funes Y Su Marimba Orquesta']","['1xcedy1ZFkXIQcobLl0S6t']",0.82,-5.71,0.06,0.97,78.54,216800
"5mUzVwdTP2znicP8h2YTNa","Walkey Walk Tall","['10 Ft. Ganja Plant']","['0lsuCH8qG9UM8BihdL1Vsc']",0.7,-8.56,0.06,0.92,78.57,248640
"7iPV7SHXddvbsDwLNmcuaM","In These Shoes","['Dj Iglu and Hartly Dark']","['2hQpfWv2z8HQn4JzAbFGQQ']",0.52,-9.61,0.09,0.92,78.59,325720
"7sDEqyI4P1oi0RoJbY086k","No Guns","['Chezidek']","['5HePAITZSCxQ0H9PEKZ5DH']",0.68,-4.67,0.33,0.92,78.64,258061
"5NsXhlRfJnYNr8l7YXKN25","The Spook Who Stepped in the Booth","['IAMGAWD', 'Max Julian']","['5dPT2q7qvLPc2Tm0xwTeKK', '1xa74xx2UbksDdlW8XNIBJ']",0.51,-14.47,0.49,0.9,78.66,298836
"0dx35LfRlpldMRVOZO61KO","In Stoney Lodge","['Cage']","['4yAE0Z6MYUZkEhzdq8racX']",0.87,-3.32,0.35,0.91,78.72,214040
"4mUw8lMDZ6mJzdPWp6XSc7","Unbreakable","['Arawak Jah']","['44f1ti0TY4qbf8GoTgOjqp']",0.58,-10.23,0.06,0.97,78.8,266427
"2TKBwfwdlV2caSV3JEJc59","Pune Hele","['Bolo']","['4n3qPJmzqjaRIwOMsfGdKm']",0.5,-9.57,0.05,0.95,78.85,222880
"2hGbqAgYC2OSutyG17eMVS","Roll Big - Kottonmouth Kings","['Potluck', 'Kottonmouth Kings']","['0dkBJgPZEBsybLb4nfPUg7', '0jx4hPtb5enLdBDdHKuSgf']",0.72,-6.67,0.41,0.94,78.86,256707
"0VoX3cMn7laf3vfUqYXlZj","Prayer For Works","['Jah Levi & The Higher Reasoning']","['3nPr0tMBSnhl3AEDASe9CH']",0.58,-12.45,0.08,0.98,78.88,375227
"4xFl2LoU4BwGv9MbnmjNI6","What's So Different?","['Ginuwine']","['7r8RF1tN2A4CiGEplkp1oP']",0.62,-8.8,0.16,0.95,78.9,235760
"11dCnjkwLCJ7lhJEO7FEf3","Papagaïo","['Bombolessé']","['2S14XcQR5TdLZSeb1jIJvq']",0.83,-5.53,0.18,0.91,78.93,231973
"48ODW7I6jQMHsJHgdlZsfy","Message No. 419","['MC Frontalot']","['0tRxVqFSJrai3XTMOiEHVn']",0.7,-6.92,0.34,0.93,78.94,212733
"4yIlDCSBM22atSGM9V9yoQ","I Let 'Em Know (ft. Brook Yung)","['Us3']","['4LtIfuFeAamus9OOItuWDD']",0.81,-4.97,0.27,0.96,78.96,255373
"6AvmZDALMDIjbo0ZWPEJAw","Don't Say Shit (feat. Big Gipp)","['UGK', 'Big Gipp']","['6ZhjJOJXXwnPS8PrXdmjLw', '7e36DF0IaZI4JXfIf95ppT']",0.9,-4.27,0.24,0.9,78.96,276360
"5sQ8eatlyFbwZVvRiSLxJ5","Rize","['Exodus']","['4z9oxA6YVJo7cXZF6I0IL8']",0.82,-3.41,0.17,0.96,78.98,201813
"1K43flct8OeftKirLg6oKJ","I Need Somebody","['Crete G']","['0noTq3ZzVVl2DeI9WiFMtz']",0.76,-8.48,0.07,0.96,79.01,293693
"2uum4ZMvJNdVsfhwDbAO6u","5 6 3 (Joe)","['Joe']","['3zTOe1BtyTkwNvYZOxXktX']",0.66,-9.29,0.09,0.9,79.01,245733
"2iWTsoF7k2TKeL2JKcTdlr","Falling","['Mr. Electric Triangle']","['4i7Xr7aqbtumX3gzRx1s23']",0.68,-9.92,0.07,0.92,79.01,274253
"1qyDwPnWWGPQCt9z6DjXZE","Burn Down the Bayou","['Four80East']","['2xiHxT5QkkxHVhljrRGbW9']",0.65,-11.16,0.06,0.91,79.03,402667
"1RMeGYNiWy4Ua8Ak3BxPeD","Alegre Golondrina","['Ivan Villazon', 'Saul Lallemand']","['0gudLEFCyMFIBCt1EQaMh7', '58HQ31tulzijCh06bRR0QO']",0.49,-11.8,0.16,0.98,79.03,216453
"0I6McSHBPj47fqu85AON13","Nek Te Noge Nose","['Elemental']","['3iWpXbNwElRVnupsrhjzpM']",0.74,-7.54,0.19,0.91,79.06,246280
"7mzDfGBx8NS4RVIUFrJCk3","Everywhere Honey Goes Money Goes","['Rhythmtown-Jive', 'Danny Bittker (steel drums)', 'John Firmin (Johnny Nocturne)']","['7C0zZMRqqn7RMfPf4xkidr', '239CHCsYeq1hybD254N29n', '3VQj6jEErQ8maj12tsJOPE']",0.55,-11.3,0.06,0.92,79.06,222533
"6OirCLBySmfKC464AMCZAJ","That's What I Remember","['Nancy Wilson']","['2JfVCMa3FlvQRlLT5uH9zb']",0.5,-13.19,0.05,0.93,79.09,236493
"0Sps0S8eLwIrwcWzgJUar9","Acompañame","['Aniceto Molina']","['0vpwDjHfD1T65OcmvpcF0S']",0.77,-4.48,0.06,0.96,79.11,221067
"2AUKg24TCOrGGSWT0xNJBB","Pumpkin Pie (Live)","['The California Honeydrops']","['21t0aavYGSGFkYYFhu6urk']",0.75,-12.38,0.45,0.92,79.11,344520
"7n1BqssPk1NZFpzHZGAjIf","Ikalasanjy","['The Legendary Mama Sana']","['4AhwyEm6xVlF9JcqOfguGg']",0.35,-19.97,0.18,0.9,79.12,292973
"4fppxVIyQxEKfHu07WNcJM","Life All By Myself","['Son Seals']","['0phMS1UDPTZlxuEnarDUKt']",0.71,-6.22,0.06,0.94,79.17,224227
"2S1OBe4EVolVPCr6sSb8Eh","Buy Me a Condo","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.79,-8.76,0.12,0.97,79.17,234213
"5Vrx5PIM81fOXhNAn3pJgH","Laissez le bon temp rouler","['Zydeco Joe']","['1bC2cVYC5eepHEYbqCcVpU']",0.8,-7.31,0.17,0.91,79.19,213042
"49bnHGkNRvg0QM6SqmEIJm","Oh Quillacollo - Dear Quillacollo","['Oscar Rojas', 'Inkuyo']","['3z98LOqnylkt0iqZIjGIYK', '6l0qnbpSfHw1vk6tQUquDt']",0.37,-11,0.08,0.95,79.21,235307
"366HMcscacSHjlpRJ3tUOr","Batibot","['Alamid', 'Jun Reyes']","['2f6fH7aJRhBYGGLrQobGwN', '74ZrVPO9hBg3o6j7g0OZ6u']",0.55,-14.92,0.06,0.94,79.22,234933
"1KmnGptSDfpgzxpF6Kw1lx","Don’t Hate The Playa [Screwed] (feat. Small Boy, Double D & Small Boy)","[""Lil' O""]","['2AT9sg0RsOjLd4gfu08Pg6']",0.65,-8.77,0.25,0.91,79.23,256480
"0RfWZbnWDVOf5hBa2FMpnt","Buy Me a Condo","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.72,-11.89,0.16,0.97,79.23,233347
"38DRZPWgyb58RPpdCCuDtn","Propoganda","['The Slackers']","['2QRPuDfRA9LtoeGFaMikmK']",0.81,-4.15,0.11,0.95,79.32,247320
"6Hg7JWHQh0OxUOSyQcv9Ny","Foolish Heart","['Psyche']","['1OpyZDaOsvR1SAYU4RXB5y']",0.71,-13.55,0.07,0.95,79.37,221840
"0ZjVxWyYxIN6rIpMkdmx1u","Ain't 2 Proud to Beg","['Slim Smith']","['2PuBpv31beJyhHfvXoku41']",0.83,-3.2,0.07,0.95,79.38,209787
"126jEeAyoThGtBtvDMV7Gw","Coming In Hot - Live Recording","['Peter Tosh']","['0oea1hwGMfUxZbLxJc1XUN']",0.82,-9.37,0.15,0.95,79.4,249307
"4MMvAam5KBCoiJ27DlcLg2","Hey Ya! - Club Mix","['Outkast']","['1G9G7WwrXka3Z1r7aIDjI7']",0.94,-5.16,0.06,0.97,79.42,225960
"27IAue0iHOaGhlJMJKaPCJ","El Camarón","['La Cumbiamba Eneyé']","['21LMipWtXCBPPfPZgRWTYB']",0.65,-9.96,0.08,0.96,79.43,287067
"4J1bV5ycOhfx42XILQ4KTo","Here By Appointment","['Gregory Isaacs']","['6QHu71f8LLeT8n0GzfbYFc']",0.52,-10.58,0.08,0.96,79.47,244813
"36f0TlTVSR4Jjzl9ONnSOO","Habia Una Vez Un Merengue","['Sergio Vargas']","['4EzD52bDFGZTEeEucKHtDs']",0.83,-6.47,0.06,0.92,79.47,218173
"7tzdXNBdWsLCSlxvBxLK8V","Rougher Than Them","['Johnny Osbourne']","['5TUTGRG0FlRoYTZ4GEdOVO']",0.66,-7.38,0.06,0.9,79.51,207093
"2PpruBYCo4H7WOBJ7Q2EwM","Hey Ya! - Radio Mix","['OutKast']","['1G9G7WwrXka3Z1r7aIDjI7']",0.97,-2.26,0.07,0.96,79.53,235213
"1QoCMhH72F9MFDspvkfqId","Hey Ya! - Radio Mix","['Outkast']","['1G9G7WwrXka3Z1r7aIDjI7']",0.97,-2.26,0.07,0.96,79.53,235213
"1NSW58kH5GXkQiQ1IlGOGO","Попытка № 5","['VIA Gra']","['7n5zpKbOmeWWmXA1mqDc3q']",0.95,-3.8,0.08,0.93,79.58,202973
"1iCgDXMbpmvUDQ133coHZC","Knockin'","['KUURO']","['5mVWu2Ofpm2mlEpuMm3b4Q']",0.91,-3.04,0.24,0.92,79.62,210000
"6BX0SuK8GsEXMYRFB8hBzA","Knockin'","['KUURO']","['5mVWu2Ofpm2mlEpuMm3b4Q']",0.91,-3.04,0.24,0.92,79.62,210000
"1TCRj2IEy2YUhosnQNljXL","Seek & Destroy","['Phi Life Cypher']","['4cDUgsexpRzd4AUvOOvOQh']",0.55,-10.31,0.29,0.92,79.65,269280
"7fI5UXJzCnZ5IYtIW6CuZ4","Let It Grow","['Clinton Fearon']","['2mSiPzmzBCGS7p6tEuRuTd']",0.35,-15.57,0.08,0.95,79.66,290427
"5IGDEY3FOVJqhinmF8Nmy2","Be Cool To Your Girl","['Rated X']","['76CqYf5dnFQb5SrEgUSOr4']",0.44,-16.15,0.58,0.93,79.68,249267
"12LF5jKmiwPojMFD9d0YPT","Restart ""Twenty 20""","['Da Candyman']","['26kbLhwSpyp5pHTxnemj1J']",0.6,-10.17,0.71,0.91,79.68,204043
"6apwGVXx6TWEyGN5l3o7ff","Silver Linings","['Spyro Gyra']","['1Be36RHAlqJpfUt3tsmUQD']",0.67,-12.97,0.05,0.93,79.72,276453
"75Si1NePia1vJWZuQSmPRv","Declaration Of Human Rights","['Jah Levi & The Higher Reasoning']","['3nPr0tMBSnhl3AEDASe9CH']",0.67,-12.34,0.07,0.96,79.73,384307
"3NxVUGEgqlgPBX80lcxZMp","Coffee Street","['Philippe Lavil']","['7doURsj1UtIUUeW2kwNwWw']",0.5,-11.3,0.05,0.94,79.77,317360
"5CwZn6an94pyoX8YYPwrip","Number 1","['Arzu']","['3Au4jDJrVlVBwBD4Ls4v7z']",0.51,-13.02,0.38,0.96,79.78,220933
"6AI7DHYGE8lkj8dRcaj0OM","Can I Flow - 1984 Remix","['ILLEGAL SUBSTANCE']","['4Q5nY2iAbGG11A8RVCSizN']",0.75,-9.88,0.22,0.9,79.78,215333
